OrderID,Quantity,UnitPrice(USD),Status,OrderDate,Product_Category,Sales_Manager,Shipping_Cost(USD),Delivery_Time(Days),Shipping_Address,Product_Code,OrderCode
5.00651E+18,38,188,Not Shipped,9/12/2021,Healthcare,Stella,26,18,India,HC-630,445339
1.85421E+18,29,231,Not Shipped,20/8/2021,Fashion,Stella,31,14,Germany,F-555,444228
4.14801E+18,77,178,Shipped,20/11/2021,Fashion,John,24,11,Germany,F-188,445220
2.38271E+18,38,225,Not Delivered,21/12/2021,Fashion,Anthony,33,11,China,F-901,445551
1.71181E+18,25,189,Not Delivered,3/7/2021,Healthcare,Maria,34,10,Singapore,HC-188,443880
3.89001E+18,80,135,Not Shipped,4/7/2021,Office,Stella,25,14,India,O-555,443881
1.37161E+18,10,193,Not Shipped,2/12/2021,Healthcare,Emma,33,19,USA,HC-630,445332
1.30271E+18,24,205,Not Shipped,6/12/2021,Office,Anthony,31,13,UK,O-630,445336
4.98181E+18,86,164,Not Shipped,8/8/2021,Office,Kristen,27,25,USA,O-630,444116
1.37821E+18,55,144,Not Shipped,7/7/2021,Home,Jacob,30,15,Germany,H-555,443884
1.56221E+18,25,128,Not Delivered,4/10/2021,Home,Kristen,25,13,China,H-101,444773
3.99581E+18,100,123,Delivered,4/7/2021,Home,Pablo,23,17,UK,H-203,443881
2.90571E+18,29,250,Not Shipped,10/12/2021,Healthcare,Jacob,31,15,Kenya,HC-555,445440
3.94491E+18,39,237,Not Delivered,7/11/2021,Fashion,Anthony,27,17,Kenya,F-901,445007
2.51881E+18,37,211,Delivered,15/11/2021,Healthcare,Pablo,31,11,Singapore,HC-555,445115
3.59841E+18,93,136,Delivered,8/8/2021,Office,Sofia,31,21,Germany,O-203,444116
4.79131E+18,71,118,Not Shipped,2/12/2021,Healthcare,Emma,26,15,India,HC-203,445332
3.90521E+18,50,122,Not Shipped,14/7/2021,Fashion,Sofia,32,13,India,F-203,443991
4.67871E+18,17,195,Shipped,4/10/2021,Entertainment,Emma,33,15,Singapore,ENT-555,444773
3.37651E+18,57,109,Not Delivered,4/10/2021,Home,Jacob,35,10,Germany,H-188,444773
2.58361E+18,56,180,Not Shipped,14/8/2021,Fashion,Abdul,25,15,Kenya,F-901,444222
2.87971E+18,3,149,Delivered,23/10/2021,Fashion,Maria,22,13,Italy,F-188,444992
4.62711E+18,27,148,Not Shipped,17/10/2021,Home,Anthony,23,10,Italy,H-630,444886
4.45591E+18,23,158,Not Shipped,16/7/2021,Healthcare,John,29,15,Italy,HC-630,443993
3.60101E+18,7,210,Shipped,12/7/2021,Home,Kristen,24,22,Singapore,H-101,443889
1.99721E+18,30,102,Not Shipped,29/7/2021,Fashion,Emma,32,16,Italy,F-101,444006
3.00141E+18,53,101,Not Delivered,26/10/2021,Healthcare,Jacob,35,15,Kenya,HC-630,444995
5.00551E+18,29,224,Not Shipped,9/12/2021,Healthcare,Kristen,30,14,USA,HC-203,445339
1.25941E+18,60,152,Shipped,11/7/2021,Fashion,Kristen,29,20,Kenya,F-203,443888
1.78061E+18,87,179,Delivered,22/7/2021,Office,Stella,28,10,India,O-555,443999
4.63471E+18,4,242,Not Delivered,10/9/2021,Entertainment,Maria,33,25,USA,ENT-203,444449
3.27361E+18,80,162,Not Delivered,30/9/2021,Office,Jacob,20,25,India,O-901,444669
4.49241E+18,77,151,Not Delivered,16/10/2021,Healthcare,Maria,33,20,China,HC-188,444885
4.77581E+18,10,243,Delivered,7/11/2021,Fashion,Jacob,33,17,India,F-203,445007
1.87151E+18,95,146,Not Delivered,18/12/2021,Entertainment,Kristen,29,15,USA,ENT-901,445448
3.09401E+18,25,161,Not Delivered,26/10/2021,Home,Emma,28,18,India,H-630,444995
4.04651E+18,4,243,Not Delivered,23/11/2021,Healthcare,Jacob,21,22,Singapore,HC-203,445223
2.88031E+18,8,213,Delivered,7/11/2021,Entertainment,Sofia,27,10,India,ENT-188,445007
2.04661E+18,9,125,Delivered,10/7/2021,Home,Kristen,27,11,Kenya,H-901,443887
2.79631E+18,77,164,Not Delivered,29/10/2021,Fashion,John,27,17,Singapore,F-188,444998
3.01821E+18,1,250,Not Shipped,7/9/2021,Fashion,Abdul,20,15,USA,F-101,444446
3.06991E+18,90,189,Not Shipped,12/10/2021,Entertainment,Emma,28,11,India,ENT-101,444881
1.75541E+18,6,245,Not Shipped,29/7/2021,Office,Emma,32,24,Singapore,O-101,444006
2.19271E+18,55,220,Delivered,14/12/2021,Fashion,John,29,23,Italy,F-188,445444
4.28461E+18,18,185,Shipped,20/8/2021,Office,Emma,35,15,China,O-188,444228
1.94681E+18,78,106,Shipped,24/12/2021,Entertainment,Sofia,24,23,Germany,ENT-555,445554
4.71311E+18,76,122,Shipped,23/12/2021,Office,Abdul,35,18,China,O-555,445553
1.54391E+18,61,101,Delivered,1/11/2021,Entertainment,Anthony,35,11,China,ENT-555,445001
2.68011E+18,75,124,Delivered,30/7/2021,Office,Stella,27,22,India,O-555,444007
2.93101E+18,40,228,Not Delivered,7/12/2021,Office,Sofia,27,23,Italy,O-630,445337
2.45691E+18,94,198,Not Shipped,17/10/2021,Office,Emma,27,22,China,O-188,444886
4.02951E+18,18,214,Shipped,18/12/2021,Healthcare,Anthony,31,18,India,HC-101,445448
2.91701E+18,68,220,Delivered,15/8/2021,Fashion,Stella,21,15,Italy,F-203,444223
1.93941E+18,40,109,Not Shipped,15/11/2021,Office,Abdul,27,17,Singapore,O-203,445115
4.35881E+18,13,199,Shipped,6/9/2021,Home,Maria,29,19,China,H-901,444445
3.86331E+18,31,116,Not Delivered,29/8/2021,Office,Jacob,24,15,China,O-188,444337
3.90521E+18,6,215,Not Shipped,31/7/2021,Home,Jacob,34,12,China,H-555,444008
3.94461E+18,4,153,Delivered,30/12/2021,Home,Abdul,26,21,China,H-188,445660
4.81111E+18,66,113,Not Delivered,14/7/2021,Home,Sofia,23,10,Germany,H-901,443991
2.79181E+18,62,132,Delivered,1/11/2021,Healthcare,Jacob,22,12,UK,HC-630,445001
2.16111E+18,28,229,Not Shipped,1/11/2021,Entertainment,Emma,24,11,Germany,ENT-188,445001
1.77561E+18,28,198,Delivered,12/7/2021,Healthcare,Jacob,21,16,Singapore,HC-555,443889
3.93811E+18,54,130,Shipped,18/12/2021,,John,30,11,USA,F-203,445448
1.90451E+18,27,142,Not Shipped,8/7/2021,Home,John,31,14,Kenya,H-101,443885
2.32441E+18,14,197,Shipped,2/11/2021,Office,Jacob,30,15,Kenya,O-101,445002
1.59991E+18,64,100,Shipped,4/7/2021,Fashion,John,35,10,USA,F-188,443881
2.64301E+18,79,126,Delivered,7/11/2021,Home,Emma,22,17,Italy,H-203,445007
4.26361E+18,88,114,Not Delivered,29/12/2021,Entertainment,Stella,28,11,UK,ENT-188,445559
3.08841E+18,61,205,Not Shipped,18/10/2021,Home,Anthony,33,22,Germany,H-630,444887
3.87861E+18,47,193,Delivered,17/10/2021,Fashion,Sofia,24,22,China,F-630,444886
1.01061E+18,58,152,Delivered,25/11/2021,Entertainment,Stella,32,10,India,ENT-555,445225
3.21911E+18,70,199,Not Shipped,18/12/2021,Entertainment,Emma,23,20,China,ENT-203,445448
4.78591E+18,69,195,Shipped,14/7/2021,Fashion,Stella,27,11,Italy,F-901,443991
3.05051E+18,97,143,Shipped,17/10/2021,Healthcare,Sofia,33,11,USA,HC-630,444886
1.59901E+18,4,172,Shipped,2/9/2021,Entertainment,Pablo,29,10,India,ENT-101,444441
1.50111E+18,93,182,Shipped,13/11/2021,Home,Sofia,32,24,Germany,H-901,445113
2.39461E+18,86,140,Delivered,26/12/2021,Entertainment,Maria,32,15,China,ENT-203,445556
3.66931E+18,4,116,Not Delivered,21/9/2021,Office,John,32,25,USA,O-188,444660
2.71841E+18,77,172,Not Shipped,27/11/2021,Home,John,26,23,Germany,H-630,445227
1.29111E+18,54,242,Shipped,2/9/2021,Fashion,Sofia,30,14,Singapore,F-901,444441
3.34151E+18,59,119,Shipped,22/7/2021,Entertainment,Stella,20,18,UK,ENT-630,443999
2.05811E+18,48,184,Not Shipped,20/10/2021,Fashion,Stella,34,18,Italy,F-188,444889
3.05841E+18,36,191,Not Shipped,2/11/2021,Healthcare,Jacob,27,23,USA,HC-188,445002
4.19821E+18,91,200,Shipped,27/8/2021,Healthcare,Abdul,27,22,China,HC-101,444335
2.97401E+18,21,163,Not Shipped,23/12/2021,Entertainment,Pablo,23,14,USA,ENT-555,445553
1.43051E+18,75,199,Delivered,6/8/2021,Healthcare,John,30,20,USA,HC-630,444114
3.19541E+18,96,170,Shipped,3/10/2021,Healthcare,Kristen,31,10,India,HC-203,444772
2.34561E+18,22,243,Shipped,8/12/2021,Fashion,Abdul,30,24,India,F-203,445338
2.44291E+18,39,196,Not Delivered,18/12/2021,Office,Kristen,32,16,India,O-203,445448
3.32341E+18,91,146,Not Shipped,6/9/2021,Fashion,John,32,25,USA,F-901,444445
1.66041E+18,77,221,Not Shipped,21/12/2021,Entertainment,Maria,20,15,Kenya,ENT-555,445551
1.22591E+18,21,135,Not Delivered,14/9/2021,Entertainment,Sofia,34,14,USA,ENT-203,444553
2.90381E+18,47,111,Not Shipped,22/7/2021,Home,Pablo,28,19,USA,H-203,443999
1.48991E+18,83,105,Shipped,18/12/2021,Fashion,Anthony,27,20,Singapore,F-555,445448
4.95951E+18,40,197,Delivered,11/11/2021,Home,Pablo,33,22,Singapore,H-101,445111
3.48851E+18,33,174,Shipped,26/10/2021,Fashion,Jacob,20,22,Italy,F-203,444995
1.57511E+18,11,184,Shipped,13/12/2021,Healthcare,Abdul,35,22,UK,HC-188,445443
1.51431E+18,80,212,Not Delivered,2/10/2021,Fashion,John,20,14,China,F-188,444771
5.04501E+18,52,232,Not Delivered,20/8/2021,Office,Anthony,28,11,Germany,O-901,444228
2.31211E+18,8,246,Shipped,23/12/2021,Home,Anthony,21,15,Italy,H-630,445553
1.59161E+18,38,133,Not Shipped,23/10/2021,Fashion,Abdul,33,13,Singapore,F-203,444992
4.61401E+18,59,122,Delivered,2/9/2021,Office,Jacob,28,13,Singapore,O-101,444441
4.87501E+18,43,217,Not Shipped,9/12/2021,Fashion,Pablo,23,16,UK,F-101,445339
2.85151E+18,53,148,Not Delivered,6/12/2021,Entertainment,Kristen,22,23,Italy,ENT-901,445336
1.28741E+18,64,112,Not Shipped,6/7/2021,Fashion,Sofia,25,13,Singapore,F-630,443883
1.39931E+18,59,161,Not Shipped,14/7/2021,Entertainment,Emma,27,17,Kenya,ENT-630,443991
1.08061E+18,33,229,Not Delivered,27/11/2021,Fashion,Pablo,21,17,Kenya,F-630,445227
4.00701E+18,76,188,Delivered,25/8/2021,Office,Pablo,32,14,UK,O-630,444333
3.16701E+18,44,203,Not Shipped,16/7/2021,Home,Kristen,33,25,Kenya,H-101,443993
2.03521E+18,83,185,Shipped,11/7/2021,Entertainment,Pablo,34,10,Singapore,ENT-901,443888
4.26091E+18,69,236,Delivered,11/8/2021,Entertainment,Abdul,25,17,Germany,ENT-101,444119
3.36941E+18,29,103,Delivered,24/8/2021,Office,Kristen,30,17,Germany,O-555,444332
1.09691E+18,48,202,Not Shipped,12/10/2021,Office,Stella,28,20,UK,O-555,444881
4.48731E+18,21,149,Delivered,14/8/2021,Home,Stella,27,14,India,H-555,444222
2.10771E+18,82,158,Not Delivered,23/11/2021,Home,Stella,27,24,Singapore,H-188,445223
1.54711E+18,82,187,Not Shipped,6/10/2021,Home,Maria,35,16,Italy,H-555,444775
4.13831E+18,55,148,Delivered,27/8/2021,Entertainment,Maria,23,15,Germany,ENT-555,444335
3.61801E+18,94,136,Shipped,27/9/2021,Healthcare,Maria,34,20,UK,HC-630,444666
1.94941E+18,56,249,Not Shipped,18/10/2021,Fashion,Emma,20,25,India,F-188,444887
2.22781E+18,94,213,Not Delivered,21/11/2021,Healthcare,John,26,20,UK,HC-555,445221
3.29131E+18,45,128,Delivered,9/10/2021,Fashion,Maria,35,19,Singapore,F-101,444778
4.77441E+18,85,157,Not Shipped,15/11/2021,Healthcare,Abdul,27,23,Kenya,HC-203,445115
1.77841E+18,21,178,Delivered,24/12/2021,Fashion,Kristen,30,19,Italy,F-555,445554
2.90601E+18,74,234,Not Shipped,6/8/2021,Fashion,Kristen,24,23,USA,F-101,444114
2.86461E+18,45,198,Shipped,1/10/2021,Home,Sofia,21,22,USA,H-188,444770
3.83081E+18,20,110,Not Shipped,11/10/2021,Healthcare,Kristen,33,24,UK,HC-101,444880
4.74201E+18,64,101,Not Delivered,7/10/2021,Entertainment,Stella,22,12,USA,ENT-901,444776
1.56651E+18,44,160,Not Delivered,26/12/2021,Fashion,Sofia,24,24,China,F-901,445556
2.26171E+18,43,105,Not Delivered,29/10/2021,Office,Emma,26,12,Singapore,O-203,444998
1.84581E+18,87,160,Not Shipped,6/9/2021,Fashion,Kristen,27,19,China,F-630,444445
2.44231E+18,3,118,Not Delivered,16/9/2021,Home,Kristen,25,12,Germany,H-630,444555
3.85201E+18,9,179,Shipped,3/8/2021,Fashion,Maria,26,13,UK,F-901,444111
3.63091E+18,77,165,Shipped,18/8/2021,Healthcare,Pablo,34,11,Germany,HC-203,444226
3.64571E+18,21,196,Delivered,24/12/2021,Office,Kristen,30,14,Germany,O-203,445554
4.77201E+18,92,181,Shipped,1/11/2021,Healthcare,Anthony,26,23,Kenya,HC-188,445001
1.60561E+18,17,193,Not Delivered,12/9/2021,Fashion,Stella,31,16,UK,F-203,444551
2.49711E+18,19,117,Delivered,10/9/2021,Home,Jacob,25,13,Singapore,H-203,444449
4.02491E+18,12,153,Delivered,15/7/2021,Home,Pablo,31,11,UK,H-101,443992
2.08501E+18,21,189,Shipped,13/10/2021,Home,Sofia,35,12,India,H-101,444882
4.64511E+18,40,227,Shipped,6/10/2021,Fashion,Abdul,25,17,Italy,F-101,444775
2.07081E+18,38,200,Not Shipped,27/9/2021,Healthcare,Stella,34,,Singapore,HC-101,444666
3.60451E+18,83,232,Not Shipped,4/10/2021,Office,Emma,26,14,Italy,O-188,444773
4.47541E+18,44,143,Not Delivered,10/10/2021,Healthcare,Anthony,25,12,India,HC-901,444779
3.91291E+18,69,154,Delivered,30/9/2021,Entertainment,Maria,34,10,Singapore,ENT-188,444669
4.58511E+18,48,226,Delivered,12/9/2021,Healthcare,Jacob,31,10,Italy,HC-101,444551
3.83211E+18,65,130,Not Delivered,29/7/2021,Entertainment,Stella,24,21,India,ENT-101,444006
1.37601E+18,26,179,Delivered,3/10/2021,Fashion,Stella,34,10,Germany,F-188,444772
3.26331E+18,15,166,Shipped,4/7/2021,Office,Anthony,29,13,India,O-630,443881
1.39511E+18,39,237,Not Delivered,10/9/2021,Healthcare,Emma,24,11,Singapore,HC-555,444449
3.96521E+18,92,191,Not Shipped,7/11/2021,Home,Jacob,30,16,Kenya,H-203,445007
4.88801E+18,85,247,Not Shipped,13/7/2021,Entertainment,John,25,24,Kenya,ENT-901,443990
3.82601E+18,79,131,Shipped,25/7/2021,Entertainment,Maria,20,15,Kenya,ENT-555,444002
1.03611E+18,84,175,Not Delivered,16/7/2021,Home,John,25,21,India,H-101,443993
1.19951E+18,92,155,Not Shipped,4/10/2021,Home,John,25,17,China,H-901,444773
4.31181E+18,17,244,Delivered,18/12/2021,Office,Sofia,24,16,China,O-203,445448
1.17841E+18,45,197,Not Shipped,26/10/2021,,Maria,22,22,USA,H-555,444995
2.27771E+18,92,214,Delivered,9/12/2021,Fashion,Emma,28,10,Kenya,F-630,445339
2.77211E+18,25,171,Shipped,7/7/2021,Office,Pablo,30,25,China,O-101,443884
1.92261E+18,34,246,Not Shipped,13/9/2021,Office,Anthony,25,14,UK,O-101,444552
2.12901E+18,78,202,Delivered,12/12/2021,Fashion,Pablo,25,23,China,F-901,445442
3.76481E+18,52,228,Not Delivered,18/12/2021,Fashion,Jacob,33,21,India,F-203,445448
3.62671E+18,28,102,Delivered,3/7/2021,Office,John,32,21,Italy,O-101,443880
2.65921E+18,50,207,Not Shipped,2/10/2021,Fashion,Anthony,28,21,Singapore,F-203,444771
1.18101E+18,39,127,Shipped,30/9/2021,Fashion,Maria,28,19,India,F-188,444669
2.44581E+18,18,134,Not Delivered,24/11/2021,Fashion,Sofia,30,20,Kenya,F-101,445224
3.36631E+18,53,183,Shipped,10/10/2021,Healthcare,Sofia,20,18,China,HC-188,444779
2.65141E+18,3,236,Shipped,11/10/2021,Healthcare,Sofia,20,22,USA,HC-630,444880
1.26271E+18,56,153,Not Shipped,2/11/2021,Home,Sofia,35,18,China,H-188,445002
4.44931E+18,95,142,Not Shipped,1/11/2021,Home,Emma,29,23,China,H-901,445001
2.46821E+18,3,172,Delivered,11/7/2021,Fashion,Emma,21,17,India,F-630,443888
1.34721E+18,15,238,Not Shipped,12/12/2021,Home,Pablo,24,12,UK,H-203,445442
2.40881E+18,70,224,Delivered,8/7/2021,Entertainment,John,29,11,China,ENT-203,443885
2.35641E+18,14,113,Not Shipped,10/7/2021,Entertainment,John,32,24,Kenya,ENT-203,443887
4.24811E+18,58,173,Shipped,24/11/2021,Healthcare,Pablo,25,25,Germany,HC-203,445224
4.97291E+18,49,186,Not Delivered,15/7/2021,Healthcare,Pablo,24,17,China,HC-555,443992
3.89101E+18,79,228,Shipped,15/11/2021,Fashion,John,23,18,Kenya,F-901,445115
3.79741E+18,75,197,Not Shipped,16/7/2021,Office,Jacob,21,17,Kenya,O-203,443993
3.88141E+18,32,219,Delivered,30/7/2021,Fashion,Abdul,21,10,USA,F-630,444007
3.22611E+18,48,147,Not Shipped,10/7/2021,Entertainment,Emma,27,24,USA,ENT-630,443887
3.89421E+18,3,146,Not Delivered,29/10/2021,Entertainment,Pablo,29,13,Kenya,ENT-203,444998
2.85061E+18,78,123,Shipped,15/8/2021,Healthcare,Emma,34,24,India,HC-203,444223
1.90751E+18,50,152,Not Delivered,27/9/2021,Entertainment,Emma,24,25,Germany,ENT-203,444666
1.61061E+18,22,106,Shipped,18/12/2021,Home,John,32,19,Kenya,H-203,445448
2.51611E+18,85,226,Not Shipped,23/10/2021,Fashion,Stella,23,20,Italy,F-555,444992
4.58661E+18,30,245,Shipped,8/7/2021,Healthcare,Jacob,27,22,UK,HC-901,443885
4.83061E+18,33,152,Not Shipped,5/12/2021,Office,Maria,34,22,Singapore,O-630,445335
1.39171E+18,46,249,Shipped,16/9/2021,Entertainment,Anthony,25,13,Germany,ENT-555,444555
4.39761E+18,97,104,Not Shipped,14/7/2021,Entertainment,Anthony,24,15,UK,ENT-188,443991
4.64351E+18,100,132,Shipped,3/8/2021,Office,Anthony,35,12,China,O-555,444111
1.62251E+18,45,182,Delivered,11/10/2021,Fashion,Pablo,30,15,India,F-901,444880
4.59751E+18,19,215,Delivered,1/10/2021,Healthcare,Stella,24,20,UK,HC-101,444770
3.77351E+18,14,190,Not Delivered,14/9/2021,Healthcare,Anthony,34,24,India,HC-630,444553
1.15971E+18,41,247,Delivered,6/8/2021,Office,Stella,35,15,Italy,O-901,444114
1.61191E+18,94,106,Not Delivered,27/9/2021,Fashion,Kristen,24,11,UK,F-101,444666
1.66201E+18,95,162,Not Delivered,14/10/2021,Fashion,Pablo,27,18,USA,F-901,444883
2.83381E+18,24,249,Not Delivered,26/12/2021,Healthcare,Anthony,23,22,USA,HC-188,445556
3.19071E+18,45,205,Not Delivered,27/11/2021,Office,Abdul,33,15,India,O-901,445227
4.05191E+18,52,248,Not Shipped,23/12/2021,Home,Jacob,28,18,Singapore,H-101,445553
2.06981E+18,27,187,Shipped,12/7/2021,Office,Pablo,28,20,Kenya,O-101,443889
4.20751E+18,18,154,Delivered,13/11/2021,Fashion,Abdul,21,21,India,F-203,445113
3.04351E+18,79,138,Shipped,6/10/2021,Fashion,Stella,25,18,UK,F-101,444775
4.55601E+18,34,208,Not Delivered,27/8/2021,Office,Sofia,32,17,UK,O-203,444335
1.44671E+18,8,242,Not Delivered,12/12/2021,Entertainment,Stella,23,23,Italy,ENT-555,445442
2.11301E+18,57,102,Not Shipped,10/10/2021,Entertainment,Stella,21,20,Singapore,ENT-188,444779
1.36571E+18,39,174,Not Shipped,10/7/2021,Entertainment,Jacob,27,20,China,ENT-203,443887
2.19741E+18,2,155,Not Shipped,16/7/2021,Entertainment,Anthony,23,10,China,ENT-101,443993
1.35631E+18,95,138,Not Delivered,5/8/2021,Home,Kristen,35,11,China,H-203,444113
1.87961E+18,23,246,Delivered,21/12/2021,Home,Stella,24,15,India,H-101,445551
3.39321E+18,38,239,Not Shipped,6/7/2021,Entertainment,Jacob,21,23,Singapore,ENT-188,443883
4.78761E+18,28,241,Delivered,9/10/2021,Entertainment,Pablo,35,22,China,ENT-555,444778
1.40901E+18,2,154,Not Shipped,10/9/2021,Entertainment,Maria,24,15,Germany,ENT-101,444449
1.30591E+18,84,130,Not Shipped,31/7/2021,Fashion,Kristen,30,15,Germany,F-630,444008
2.69741E+18,74,102,Delivered,24/11/2021,Fashion,Maria,27,11,India,F-203,445224
1.62921E+18,45,149,Delivered,3/10/2021,Fashion,Abdul,32,21,USA,F-101,444772
3.13221E+18,97,138,Delivered,20/10/2021,Fashion,Abdul,28,16,UK,F-203,444889
4.11931E+18,15,141,Not Shipped,26/10/2021,Fashion,Kristen,31,11,India,F-101,444995
1.54341E+18,47,241,Not Shipped,13/9/2021,Healthcare,Sofia,26,24,UK,HC-555,444552
1.07431E+18,9,174,Not Delivered,30/7/2021,Office,Maria,23,22,Italy,O-555,444007
4.29651E+18,61,177,Shipped,27/8/2021,Entertainment,Kristen,20,20,UK,ENT-203,444335
4.56361E+18,54,150,Shipped,8/7/2021,Entertainment,Sofia,25,16,China,ENT-203,443885
2.51141E+18,6,160,Delivered,3/7/2021,Home,Abdul,21,25,India,H-555,443880
3.42001E+18,33,146,Not Delivered,19/9/2021,Fashion,Stella,21,13,Germany,F-630,444558
2.77131E+18,96,220,Shipped,29/10/2021,Office,Kristen,31,22,USA,O-901,444998
4.52191E+18,66,111,Shipped,21/11/2021,Healthcare,John,28,11,USA,HC-101,445221
1.73571E+18,77,200,Shipped,13/11/2021,Office,Pablo,24,22,Germany,O-630,445113
4.24581E+18,47,101,Not Shipped,31/7/2021,Entertainment,Emma,29,22,UK,ENT-901,444008
1.43641E+18,52,197,Shipped,11/10/2021,Office,Maria,23,25,Singapore,O-555,444880
3.73491E+18,51,158,Not Shipped,6/10/2021,Office,Abdul,27,25,Germany,O-203,444775
1.07881E+18,29,117,Not Shipped,26/12/2021,Office,Maria,27,22,China,O-555,445556
3.87121E+18,79,136,Not Shipped,19/9/2021,Entertainment,Stella,22,17,Germany,ENT-630,444558
1.80271E+18,28,225,Not Delivered,10/12/2021,Home,Abdul,34,24,Germany,H-188,445440
4.69191E+18,43,237,Not Shipped,5/8/2021,Entertainment,Sofia,32,12,Germany,ENT-901,444113
3.92261E+18,55,144,Not Shipped,29/12/2021,Fashion,Abdul,21,10,China,F-203,445559
3.25451E+18,8,245,Not Shipped,7/10/2021,Entertainment,Sofia,25,22,India,ENT-555,444776
1.83001E+18,98,143,Delivered,2/10/2021,Healthcare,Sofia,22,19,India,HC-630,444771
3.98241E+18,72,238,Shipped,24/8/2021,Fashion,Maria,26,15,Italy,F-188,444332
1.76711E+18,58,197,Not Delivered,16/11/2021,Home,Anthony,32,21,India,H-901,445116
2.36591E+18,42,131,Delivered,10/10/2021,Fashion,Jacob,32,19,USA,F-203,444779
3.45801E+18,5,235,Shipped,4/7/2021,Fashion,Stella,33,20,China,F-101,443881
1.37011E+18,62,130,Not Delivered,14/9/2021,Home,Emma,23,21,Germany,H-901,444553
2.38761E+18,98,162,Not Delivered,1/11/2021,Fashion,Maria,24,14,India,F-101,445001
3.16261E+18,65,213,Shipped,4/10/2021,Office,Jacob,23,19,Kenya,O-203,444773
4.59171E+18,95,120,Shipped,24/10/2021,Home,Sofia,31,19,USA,H-203,444993
2.37721E+18,88,228,Not Delivered,26/10/2021,Fashion,Kristen,25,20,UK,F-630,444995
2.45971E+18,30,238,Not Delivered,6/10/2021,Healthcare,Maria,20,24,Kenya,HC-188,444775
3.63591E+18,67,143,Delivered,23/10/2021,Home,Stella,33,12,UK,H-630,444992
4.54881E+18,32,222,Not Delivered,30/7/2021,Entertainment,Emma,32,13,India,ENT-188,444007
1.37371E+18,10,100,Delivered,6/9/2021,Home,Sofia,31,25,Singapore,H-630,444445
2.61891E+18,87,112,Not Delivered,9/10/2021,Entertainment,Emma,31,17,Kenya,ENT-203,444778
3.98031E+18,7,239,Not Delivered,16/10/2021,Entertainment,Maria,23,11,Singapore,ENT-101,444885
2.97371E+18,38,102,Shipped,28/8/2021,Entertainment,Stella,28,13,Italy,ENT-188,444336
2.26671E+18,98,161,Not Delivered,30/12/2021,Fashion,Pablo,34,13,USA,F-203,445660
3.29661E+18,98,124,Not Shipped,19/10/2021,Home,Stella,31,17,USA,H-188,444888
2.69401E+18,90,163,Not Delivered,2/9/2021,Office,Abdul,20,14,Germany,O-555,444441
3.02511E+18,61,190,Not Delivered,14/7/2021,Healthcare,Maria,33,25,Italy,HC-555,443991
3.38091E+18,33,222,Shipped,13/9/2021,Home,Pablo,20,16,Germany,H-203,444552
2.41251E+18,69,248,Not Shipped,27/7/2021,Office,Pablo,35,22,India,O-901,444004
4.40191E+18,25,175,Shipped,28/7/2021,Home,Jacob,34,10,Kenya,H-630,444005
1.55521E+18,13,218,Not Delivered,7/9/2021,Healthcare,Pablo,34,10,Italy,HC-101,444446
4.56961E+18,65,131,Not Shipped,19/10/2021,Home,Kristen,20,18,USA,H-203,444888
4.32601E+18,62,176,Shipped,30/12/2021,Office,Pablo,28,21,China,O-555,445660
3.87541E+18,7,144,Not Shipped,13/7/2021,Fashion,Stella,24,22,Singapore,F-203,443990
1.81411E+18,52,199,Not Delivered,30/12/2021,Office,Sofia,28,21,Germany,O-630,445660
3.89351E+18,5,198,Not Delivered,27/9/2021,Healthcare,Pablo,27,18,China,HC-101,444666
1.27211E+18,64,117,Not Delivered,29/10/2021,Entertainment,Anthony,24,22,UK,ENT-630,444998
3.01941E+18,13,242,Not Shipped,24/12/2021,Entertainment,Emma,27,24,USA,ENT-188,445554
3.62321E+18,38,177,Delivered,8/12/2021,Entertainment,Emma,26,14,China,ENT-901,445338
2.94421E+18,43,157,Not Shipped,29/12/2021,Home,John,25,23,Kenya,H-203,445559
2.47101E+18,16,155,Not Shipped,3/8/2021,Healthcare,Maria,26,14,Kenya,HC-555,444111
3.12741E+18,77,142,Delivered,26/10/2021,Office,Abdul,32,20,India,O-188,444995
1.44361E+18,5,210,Delivered,13/11/2021,Healthcare,Jacob,27,14,USA,HC-101,445113
2.31711E+18,96,237,Shipped,12/7/2021,Fashion,Jacob,22,17,USA,F-555,443889
4.33351E+18,79,194,Delivered,6/10/2021,Office,Jacob,27,24,Germany,O-203,444775
4.13101E+18,26,145,Not Shipped,9/10/2021,Fashion,Sofia,28,23,China,F-188,444778
1.52991E+18,84,127,Delivered,4/7/2021,Office,Maria,24,24,China,O-901,443881
1.88671E+18,19,232,Not Shipped,29/7/2021,Fashion,Emma,25,25,Singapore,F-630,444006
2.98821E+18,67,156,Not Shipped,30/7/2021,Office,Emma,32,18,USA,O-101,444007
1.84761E+18,38,231,Not Shipped,16/7/2021,Home,Kristen,29,16,Kenya,H-101,443993
3.28611E+18,80,241,Shipped,2/9/2021,Home,Abdul,33,23,India,H-203,444441
4.50161E+18,100,221,Not Delivered,15/9/2021,Fashion,Pablo,31,17,China,F-101,444554
2.15261E+18,46,117,Not Shipped,16/7/2021,Office,Anthony,30,24,Kenya,O-188,443993
3.60191E+18,90,222,Delivered,11/10/2021,Home,Sofia,26,17,Singapore,H-555,444880
2.90331E+18,55,176,Delivered,2/9/2021,Healthcare,Sofia,32,19,Germany,HC-101,444441
