,OrderID,Quantity,UnitPrice(USD),Status,OrderDate,Product_Category,Sales_Manager,Shipping_Cost(USD),Delivery_Time(Days),Shipping_Address,Product_Code,OrderCode
6973,3488510000999934885,33,174,Shipped,2021-10-26,Fashion,Jacob,20,22.0,Italy,F-203,444995
6974,1575110000999915751,11,184,Shipped,2021-12-13,Healthcare,Abdul,35,22.0,UK,HC-188,445443
6975,1514310000999915143,80,212,Not Delivered,2021-10-02,Fashion,John,20,14.0,China,F-188,444771
6976,5045010000999950450,52,232,Not Delivered,2021-08-20,Office,Anthony,28,11.0,Germany,O-901,444228
6977,2312110000999923121,8,246,Shipped,2021-12-23,Home,Anthony,21,15.0,Italy,H-630,445553
6978,1591610000999915916,38,133,Not Shipped,2021-10-23,Fashion,Abdul,33,13.0,Singapore,F-203,444992
6979,4614010000999946140,59,122,Delivered,2021-09-02,Office,Jacob,28,13.0,Singapore,O-101,444441
6980,4875010000999948750,43,217,Not Shipped,2021-12-09,Fashion,Pablo,23,16.0,UK,F-101,445339
6981,2851510000999928515,53,148,Not Delivered,2021-12-06,Entertainment,Kristen,22,23.0,Italy,ENT-901,445336
6982,1287410000999912874,64,112,Not Shipped,2021-07-06,Fashion,Sofia,25,13.0,Singapore,F-630,443883
6983,1399310000999913993,59,161,Not Shipped,2021-07-14,Entertainment,Emma,27,17.0,Kenya,ENT-630,443991
6984,1080610000999910806,33,229,Not Delivered,2021-11-27,Fashion,Pablo,21,17.0,Kenya,F-630,445227
6985,4007010000999940070,76,188,Delivered,2021-08-25,Office,Pablo,32,14.0,UK,O-630,444333
6986,3167010000999931670,44,203,Not Shipped,2021-07-16,Home,Kristen,33,25.0,Kenya,H-101,443993
6987,2035210000999920352,83,185,Shipped,2021-07-11,Entertainment,Pablo,34,10.0,Singapore,ENT-901,443888
6988,4260910000999942609,69,236,Delivered,2021-08-11,Entertainment,Abdul,25,17.0,Germany,ENT-101,444119
6989,3369410000999933694,29,103,Delivered,2021-08-24,Office,Kristen,30,17.0,Germany,O-555,444332
6990,1096910000999910969,48,202,Not Shipped,2021-10-12,Office,Stella,28,20.0,UK,O-555,444881
6991,4487310000999944873,21,149,Delivered,2021-08-14,Home,Stella,27,14.0,India,H-555,444222
6992,2107710000999921077,82,158,Not Delivered,2021-11-23,Home,Stella,27,24.0,Singapore,H-188,445223
6993,1547110000999915471,82,187,Not Shipped,2021-10-06,Home,Maria,35,16.0,Italy,H-555,444775
6994,4138310000999941383,55,148,Delivered,2021-08-27,Entertainment,Maria,23,15.0,Germany,ENT-555,444335
6995,3618010000999936180,94,136,Shipped,2021-09-27,Healthcare,Maria,34,20.0,UK,HC-630,444666
6996,1949410000999919494,56,249,Not Shipped,2021-10-18,Fashion,Emma,20,25.0,India,F-188,444887
6997,2227810000999922278,94,213,Not Delivered,2021-11-21,Healthcare,John,26,20.0,UK,HC-555,445221
6998,3291310000999932913,45,128,Delivered,2021-10-09,Fashion,Maria,35,19.0,Singapore,F-101,444778
6999,4774410000999947744,85,157,Not Shipped,2021-11-15,Healthcare,Abdul,27,23.0,Kenya,HC-203,445115
7000,1778410000999917784,21,178,Delivered,2021-12-24,Fashion,Kristen,30,19.0,Italy,F-555,445554
7001,2906010000999929060,74,234,Not Shipped,2021-08-06,Fashion,Kristen,24,23.0,USA,F-101,444114
7002,2864610000999928646,45,198,Shipped,2021-10-01,Home,Sofia,21,22.0,USA,H-188,444770
7003,3830810000999938308,20,110,Not Shipped,2021-10-11,Healthcare,Kristen,33,24.0,UK,HC-101,444880
7004,4742010000999947420,64,101,Not Delivered,2021-10-07,Entertainment,Stella,22,12.0,USA,ENT-901,444776
7005,1566510000999915665,44,160,Not Delivered,2021-12-26,Fashion,Sofia,24,24.0,China,F-901,445556
7006,2261710000999922617,43,105,Not Delivered,2021-10-29,Office,Emma,26,12.0,Singapore,O-203,444998
7007,1845810000999918458,87,160,Not Shipped,2021-09-06,Fashion,Kristen,27,19.0,China,F-630,444445
7008,2442310000999924423,3,118,Not Delivered,2021-09-16,Home,Kristen,25,12.0,Germany,H-630,444555
7009,3852010000999938520,9,179,Shipped,2021-08-03,Fashion,Maria,26,13.0,UK,F-901,444111
7010,3630910000999936309,77,165,Shipped,2021-08-18,Healthcare,Pablo,34,11.0,Germany,HC-203,444226
7011,3645710000999936457,21,196,Delivered,2021-12-24,Office,Kristen,30,14.0,Germany,O-203,445554
7012,4772010000999947720,92,181,Shipped,2021-11-01,Healthcare,Anthony,26,23.0,Kenya,HC-188,445001
7013,1605610000999916056,17,193,Not Delivered,2021-09-12,Fashion,Stella,31,16.0,UK,F-203,444551
7014,2497110000999924971,19,117,Delivered,2021-09-10,Home,Jacob,25,13.0,Singapore,H-203,444449
7015,4024910000999940249,12,153,Delivered,2021-07-15,Home,Pablo,31,11.0,UK,H-101,443992
7016,2085010000999920850,21,189,Shipped,2021-10-13,Home,Sofia,35,12.0,India,H-101,444882
7017,4645110000999946451,40,227,Shipped,2021-10-06,Fashion,Abdul,25,17.0,Italy,F-101,444775
7018,2070810000999920708,38,200,Not Shipped,2021-09-27,Healthcare,Stella,34,,Singapore,HC-101,444666
7019,3604510000999936045,83,232,Not Shipped,2021-10-04,Office,Emma,26,14.0,Italy,O-188,444773
7020,4475410000999944754,44,143,Not Delivered,2021-10-10,Healthcare,Anthony,25,12.0,India,HC-901,444779
7021,3912910000999939129,69,154,Delivered,2021-09-30,Entertainment,Maria,34,10.0,Singapore,ENT-188,444669
7022,4585110000999945851,48,226,Delivered,2021-09-12,Healthcare,Jacob,31,10.0,Italy,HC-101,444551
7023,3832110000999938321,65,130,Not Delivered,2021-07-29,Entertainment,Stella,24,21.0,India,ENT-101,444006
7024,1376010000999913760,26,179,Delivered,2021-10-03,Fashion,Stella,34,10.0,Germany,F-188,444772
7025,3263310000999932633,15,166,Shipped,2021-07-04,Office,Anthony,29,13.0,India,O-630,443881
7026,1395110000999913951,39,237,Not Delivered,2021-09-10,Healthcare,Emma,24,11.0,Singapore,HC-555,444449
7027,3965210000999939652,92,191,Not Shipped,2021-11-07,Home,Jacob,30,16.0,Kenya,H-203,445007
7028,4888010000999948880,85,247,Not Shipped,2021-07-13,Entertainment,John,25,24.0,Kenya,ENT-901,443990
7029,3826010000999938260,79,131,Shipped,2021-07-25,Entertainment,Maria,20,15.0,Kenya,ENT-555,444002
7030,1036110000999910361,84,175,Not Delivered,2021-07-16,Home,John,25,21.0,India,H-101,443993
7031,1199510000999911995,92,155,Not Shipped,2021-10-04,Home,John,25,17.0,China,H-901,444773
7032,4311810000999943118,17,244,Delivered,2021-12-18,Office,Sofia,24,16.0,China,O-203,445448
7033,1178410000999911784,45,197,Not Shipped,2021-10-26,,Maria,22,22.0,USA,H-555,444995
7034,2277710000999922777,92,214,Delivered,2021-12-09,Fashion,Emma,28,10.0,Kenya,F-630,445339
7035,2772110000999927721,25,171,Shipped,2021-07-07,Office,Pablo,30,25.0,China,O-101,443884
7036,1922610000999919226,34,246,Not Shipped,2021-09-13,Office,Anthony,25,14.0,UK,O-101,444552
7037,2129010000999921290,78,202,Delivered,2021-12-12,Fashion,Pablo,25,23.0,China,F-901,445442
7038,3764810000999937648,52,228,Not Delivered,2021-12-18,Fashion,Jacob,33,21.0,India,F-203,445448
7039,3626710000999936267,28,102,Delivered,2021-07-03,Office,John,32,21.0,Italy,O-101,443880
7040,2659210000999926592,50,207,Not Shipped,2021-10-02,Fashion,Anthony,28,21.0,Singapore,F-203,444771
7041,1181010000999911810,39,127,Shipped,2021-09-30,Fashion,Maria,28,19.0,India,F-188,444669
7042,2445810000999924458,18,134,Not Delivered,2021-11-24,Fashion,Sofia,30,20.0,Kenya,F-101,445224
7043,3366310000999933663,53,183,Shipped,2021-10-10,Healthcare,Sofia,20,18.0,China,HC-188,444779
7044,2651410000999926514,3,236,Shipped,2021-10-11,Healthcare,Sofia,20,22.0,USA,HC-630,444880
7045,1262710000999912627,56,153,Not Shipped,2021-11-02,Home,Sofia,35,18.0,China,H-188,445002
7046,4449310000999944493,95,142,Not Shipped,2021-11-01,Home,Emma,29,23.0,China,H-901,445001
7047,2468210000999924682,3,172,Delivered,2021-07-11,Fashion,Emma,21,17.0,India,F-630,443888
7048,1347210000999913472,15,238,Not Shipped,2021-12-12,Home,Pablo,24,12.0,UK,H-203,445442
7049,2408810000999924088,70,224,Delivered,2021-07-08,Entertainment,John,29,11.0,China,ENT-203,443885
7050,2356410000999923564,14,113,Not Shipped,2021-07-10,Entertainment,John,32,24.0,Kenya,ENT-203,443887
7051,4248110000999942481,58,173,Shipped,2021-11-24,Healthcare,Pablo,25,25.0,Germany,HC-203,445224
7052,4972910000999949729,49,186,Not Delivered,2021-07-15,Healthcare,Pablo,24,17.0,China,HC-555,443992
7053,3891010000999938910,79,228,Shipped,2021-11-15,Fashion,John,23,18.0,Kenya,F-901,445115
7054,3797410000999937974,75,197,Not Shipped,2021-07-16,Office,Jacob,21,17.0,Kenya,O-203,443993
7055,3881410000999938814,32,219,Delivered,2021-07-30,Fashion,Abdul,21,10.0,USA,F-630,444007
7056,3226110000999932261,48,147,Not Shipped,2021-07-10,Entertainment,Emma,27,24.0,USA,ENT-630,443887
7057,3894210000999938942,3,146,Not Delivered,2021-10-29,Entertainment,Pablo,29,13.0,Kenya,ENT-203,444998
7058,2850610000999928506,78,123,Shipped,2021-08-15,Healthcare,Emma,34,24.0,India,HC-203,444223
7059,1907510000999919075,50,152,Not Delivered,2021-09-27,Entertainment,Emma,24,25.0,Germany,ENT-203,444666
7060,1610610000999916106,22,106,Shipped,2021-12-18,Home,John,32,19.0,Kenya,H-203,445448
7061,2516110000999925161,85,226,Not Shipped,2021-10-23,Fashion,Stella,23,20.0,Italy,F-555,444992
7062,4586610000999945866,30,245,Shipped,2021-07-08,Healthcare,Jacob,27,22.0,UK,HC-901,443885
7063,4830610000999948306,33,152,Not Shipped,2021-12-05,Office,Maria,34,22.0,Singapore,O-630,445335
7064,1391710000999913917,46,249,Shipped,2021-09-16,Entertainment,Anthony,25,13.0,Germany,ENT-555,444555
7065,4397610000999943976,97,104,Not Shipped,2021-07-14,Entertainment,Anthony,24,15.0,UK,ENT-188,443991
7066,4643510000999946435,100,132,Shipped,2021-08-03,Office,Anthony,35,12.0,China,O-555,444111
7067,1622510000999916225,45,182,Delivered,2021-10-11,Fashion,Pablo,30,15.0,India,F-901,444880
7068,4597510000999945975,19,215,Delivered,2021-10-01,Healthcare,Stella,24,20.0,UK,HC-101,444770
7069,3773510000999937735,14,190,Not Delivered,2021-09-14,Healthcare,Anthony,34,24.0,India,HC-630,444553
7070,1159710000999911597,41,247,Delivered,2021-08-06,Office,Stella,35,15.0,Italy,O-901,444114
7071,1611910000999916119,94,106,Not Delivered,2021-09-27,Fashion,Kristen,24,11.0,UK,F-101,444666
7072,1662010000999916620,95,162,Not Delivered,2021-10-14,Fashion,Pablo,27,18.0,USA,F-901,444883
7073,2833810000999928338,24,249,Not Delivered,2021-12-26,Healthcare,Anthony,23,22.0,USA,HC-188,445556
7074,3190710000999931907,45,205,Not Delivered,2021-11-27,Office,Abdul,33,15.0,India,O-901,445227
7075,4051910000999940519,52,248,Not Shipped,2021-12-23,Home,Jacob,28,18.0,Singapore,H-101,445553
7076,2069810000999920698,27,187,Shipped,2021-07-12,Office,Pablo,28,20.0,Kenya,O-101,443889
7077,4207510000999942075,18,154,Delivered,2021-11-13,Fashion,Abdul,21,21.0,India,F-203,445113
7078,3043510000999930435,79,138,Shipped,2021-10-06,Fashion,Stella,25,18.0,UK,F-101,444775
7079,4556010000999945560,34,208,Not Delivered,2021-08-27,Office,Sofia,32,17.0,UK,O-203,444335
7080,1446710000999914467,8,242,Not Delivered,2021-12-12,Entertainment,Stella,23,23.0,Italy,ENT-555,445442
7081,2113010000999921130,57,102,Not Shipped,2021-10-10,Entertainment,Stella,21,20.0,Singapore,ENT-188,444779
7082,1365710000999913657,39,174,Not Shipped,2021-07-10,Entertainment,Jacob,27,20.0,China,ENT-203,443887
7083,2197410000999921974,2,155,Not Shipped,2021-07-16,Entertainment,Anthony,23,10.0,China,ENT-101,443993
7084,1356310000999913563,95,138,Not Delivered,2021-08-05,Home,Kristen,35,11.0,China,H-203,444113
7085,1879610000999918796,23,246,Delivered,2021-12-21,Home,Stella,24,15.0,India,H-101,445551
7086,3393210000999933932,38,239,Not Shipped,2021-07-06,Entertainment,Jacob,21,23.0,Singapore,ENT-188,443883
7087,4787610000999947876,28,241,Delivered,2021-10-09,Entertainment,Pablo,35,22.0,China,ENT-555,444778
7088,1409010000999914090,2,154,Not Shipped,2021-09-10,Entertainment,Maria,24,15.0,Germany,ENT-101,444449
7089,1305910000999913059,84,130,Not Shipped,2021-07-31,Fashion,Kristen,30,15.0,Germany,F-630,444008
7090,2697410000999926974,74,102,Delivered,2021-11-24,Fashion,Maria,27,11.0,India,F-203,445224
7091,1629210000999916292,45,149,Delivered,2021-10-03,Fashion,Abdul,32,21.0,USA,F-101,444772
7092,3132210000999931322,97,138,Delivered,2021-10-20,Fashion,Abdul,28,16.0,UK,F-203,444889
7093,4119310000999941193,15,141,Not Shipped,2021-10-26,Fashion,Kristen,31,11.0,India,F-101,444995
7094,1543410000999915434,47,241,Not Shipped,2021-09-13,Healthcare,Sofia,26,24.0,UK,HC-555,444552
7095,1074310000999910743,9,174,Not Delivered,2021-07-30,Office,Maria,23,22.0,Italy,O-555,444007
7096,4296510000999942965,61,177,Shipped,2021-08-27,Entertainment,Kristen,20,20.0,UK,ENT-203,444335
7097,4563610000999945636,54,150,Shipped,2021-07-08,Entertainment,Sofia,25,16.0,China,ENT-203,443885
7098,2511410000999925114,6,160,Delivered,2021-07-03,Home,Abdul,21,25.0,India,H-555,443880
7099,3420010000999934200,33,146,Not Delivered,2021-09-19,Fashion,Stella,21,13.0,Germany,F-630,444558
7100,2771310000999927713,96,220,Shipped,2021-10-29,Office,Kristen,31,22.0,USA,O-901,444998
7101,4521910000999945219,66,111,Shipped,2021-11-21,Healthcare,John,28,11.0,USA,HC-101,445221
7102,1735710000999917357,77,200,Shipped,2021-11-13,Office,Pablo,24,22.0,Germany,O-630,445113
7103,4245810000999942458,47,101,Not Shipped,2021-07-31,Entertainment,Emma,29,22.0,UK,ENT-901,444008
7104,1436410000999914364,52,197,Shipped,2021-10-11,Office,Maria,23,25.0,Singapore,O-555,444880
7105,3734910000999937349,51,158,Not Shipped,2021-10-06,Office,Abdul,27,25.0,Germany,O-203,444775
7106,1078810000999910788,29,117,Not Shipped,2021-12-26,Office,Maria,27,22.0,China,O-555,445556
7107,3871210000999938712,79,136,Not Shipped,2021-09-19,Entertainment,Stella,22,17.0,Germany,ENT-630,444558
7108,1802710000999918027,28,225,Not Delivered,2021-12-10,Home,Abdul,34,24.0,Germany,H-188,445440
7109,4691910000999946919,43,237,Not Shipped,2021-08-05,Entertainment,Sofia,32,12.0,Germany,ENT-901,444113
7110,3922610000999939226,55,144,Not Shipped,2021-12-29,Fashion,Abdul,21,10.0,China,F-203,445559
7111,3254510000999932545,8,245,Not Shipped,2021-10-07,Entertainment,Sofia,25,22.0,India,ENT-555,444776
7112,1830010000999918300,98,143,Delivered,2021-10-02,Healthcare,Sofia,22,19.0,India,HC-630,444771
7113,3982410000999939824,72,238,Shipped,2021-08-24,Fashion,Maria,26,15.0,Italy,F-188,444332
7114,1767110000999917671,58,197,Not Delivered,2021-11-16,Home,Anthony,32,21.0,India,H-901,445116
7115,2365910000999923659,42,131,Delivered,2021-10-10,Fashion,Jacob,32,19.0,USA,F-203,444779
7116,3458010000999934580,5,235,Shipped,2021-07-04,Fashion,Stella,33,20.0,China,F-101,443881
7117,1370110000999913701,62,130,Not Delivered,2021-09-14,Home,Emma,23,21.0,Germany,H-901,444553
7118,2387610000999923876,98,162,Not Delivered,2021-11-01,Fashion,Maria,24,14.0,India,F-101,445001
7119,3162610000999931626,65,213,Shipped,2021-10-04,Office,Jacob,23,19.0,Kenya,O-203,444773
7120,4591710000999945917,95,120,Shipped,2021-10-24,Home,Sofia,31,19.0,USA,H-203,444993
7121,2377210000999923772,88,228,Not Delivered,2021-10-26,Fashion,Kristen,25,20.0,UK,F-630,444995
7122,2459710000999924597,30,238,Not Delivered,2021-10-06,Healthcare,Maria,20,24.0,Kenya,HC-188,444775
7123,3635910000999936359,67,143,Delivered,2021-10-23,Home,Stella,33,12.0,UK,H-630,444992
7124,4548810000999945488,32,222,Not Delivered,2021-07-30,Entertainment,Emma,32,13.0,India,ENT-188,444007
7125,1373710000999913737,10,100,Delivered,2021-09-06,Home,Sofia,31,25.0,Singapore,H-630,444445
7126,2618910000999926189,87,112,Not Delivered,2021-10-09,Entertainment,Emma,31,17.0,Kenya,ENT-203,444778
7127,3980310000999939803,7,239,Not Delivered,2021-10-16,Entertainment,Maria,23,11.0,Singapore,ENT-101,444885
7128,2973710000999929737,38,102,Shipped,2021-08-28,Entertainment,Stella,28,13.0,Italy,ENT-188,444336
7129,2266710000999922667,98,161,Not Delivered,2021-12-30,Fashion,Pablo,34,13.0,USA,F-203,445660
7130,3296610000999932966,98,124,Not Shipped,2021-10-19,Home,Stella,31,17.0,USA,H-188,444888
7131,2694010000999926940,90,163,Not Delivered,2021-09-02,Office,Abdul,20,14.0,Germany,O-555,444441
7132,3025110000999930251,61,190,Not Delivered,2021-07-14,Healthcare,Maria,33,25.0,Italy,HC-555,443991
7133,3380910000999933809,33,222,Shipped,2021-09-13,Home,Pablo,20,16.0,Germany,H-203,444552
7134,2412510000999924125,69,248,Not Shipped,2021-07-27,Office,Pablo,35,22.0,India,O-901,444004
7135,4401910000999944019,25,175,Shipped,2021-07-28,Home,Jacob,34,10.0,Kenya,H-630,444005
7136,1555210000999915552,13,218,Not Delivered,2021-09-07,Healthcare,Pablo,34,10.0,Italy,HC-101,444446
7137,4569610000999945696,65,131,Not Shipped,2021-10-19,Home,Kristen,20,18.0,USA,H-203,444888
7138,4326010000999943260,62,176,Shipped,2021-12-30,Office,Pablo,28,21.0,China,O-555,445660
7139,3875410000999938754,7,144,Not Shipped,2021-07-13,Fashion,Stella,24,22.0,Singapore,F-203,443990
7140,1814110000999918141,52,199,Not Delivered,2021-12-30,Office,Sofia,28,21.0,Germany,O-630,445660
7141,3893510000999938935,5,198,Not Delivered,2021-09-27,Healthcare,Pablo,27,18.0,China,HC-101,444666
7142,1272110000999912721,64,117,Not Delivered,2021-10-29,Entertainment,Anthony,24,22.0,UK,ENT-630,444998
7143,3019410000999930194,13,242,Not Shipped,2021-12-24,Entertainment,Emma,27,24.0,USA,ENT-188,445554
7144,3623210000999936232,38,177,Delivered,2021-12-08,Entertainment,Emma,26,14.0,China,ENT-901,445338
7145,2944210000999929442,43,157,Not Shipped,2021-12-29,Home,John,25,23.0,Kenya,H-203,445559
7146,2471010000999924710,16,155,Not Shipped,2021-08-03,Healthcare,Maria,26,14.0,Kenya,HC-555,444111
7147,3127410000999931274,77,142,Delivered,2021-10-26,Office,Abdul,32,20.0,India,O-188,444995
7148,1443610000999914436,5,210,Delivered,2021-11-13,Healthcare,Jacob,27,14.0,USA,HC-101,445113
7149,2317110000999923171,96,237,Shipped,2021-07-12,Fashion,Jacob,22,17.0,USA,F-555,443889
7150,4333510000999943335,79,194,Delivered,2021-10-06,Office,Jacob,27,24.0,Germany,O-203,444775
7151,4131010000999941310,26,145,Not Shipped,2021-10-09,Fashion,Sofia,28,23.0,China,F-188,444778
7152,1529910000999915299,84,127,Delivered,2021-07-04,Office,Maria,24,24.0,China,O-901,443881
7153,1886710000999918867,19,232,Not Shipped,2021-07-29,Fashion,Emma,25,25.0,Singapore,F-630,444006
7154,2988210000999929882,67,156,Not Shipped,2021-07-30,Office,Emma,32,18.0,USA,O-101,444007
7155,1847610000999918476,38,231,Not Shipped,2021-07-16,Home,Kristen,29,16.0,Kenya,H-101,443993
7156,3286110000999932861,80,241,Shipped,2021-09-02,Home,Abdul,33,23.0,India,H-203,444441
7157,4501610000999945016,100,221,Not Delivered,2021-09-15,Fashion,Pablo,31,17.0,China,F-101,444554
7158,2152610000999921526,46,117,Not Shipped,2021-07-16,Office,Anthony,30,24.0,Kenya,O-188,443993
7159,3601910000999936019,90,222,Delivered,2021-10-11,Home,Sofia,26,17.0,Singapore,H-555,444880
7160,2903310000999929033,55,176,Delivered,2021-09-02,Healthcare,Sofia,32,19.0,Germany,HC-101,444441
7161,2146510000999921465,2,183,Not Delivered,2021-11-21,Home,Sofia,20,10.0,Italy,H-630,445221
7162,1729610000999917296,43,240,Not Shipped,2021-10-02,Office,John,29,24.0,India,O-555,444771
7163,2095410000999920954,92,195,Not Shipped,2021-10-04,Home,Kristen,29,20.0,Singapore,H-630,444773
7164,2141010000999921410,50,249,Delivered,2021-12-18,Healthcare,Anthony,33,16.0,Germany,HC-555,445448
7165,4043110000999940431,99,160,Delivered,2021-12-18,Healthcare,Kristen,34,10.0,USA,HC-630,445448
7166,2005710000999920057,85,224,Delivered,2021-12-26,Healthcare,Pablo,32,20.0,Germany,HC-630,445556
7167,3524010000999935240,89,110,Not Delivered,2021-07-05,Fashion,John,27,12.0,Singapore,F-901,443882
7168,2797910000999927979,83,199,Delivered,2021-10-04,Office,Abdul,22,15.0,UK,O-188,444773
7169,3893110000999938931,53,228,Shipped,2021-11-01,Fashion,John,20,13.0,Germany,F-901,445001
7170,1907410000999919074,50,191,Not Shipped,2021-10-03,Healthcare,Maria,21,25.0,Italy,HC-188,444772
7171,2984910000999929849,37,143,Delivered,2021-07-30,Healthcare,Stella,33,24.0,USA,HC-101,444007
7172,4264510000999942645,8,177,Not Delivered,2021-10-07,Office,Sofia,22,18.0,India,O-188,444776
7173,4926810000999949268,82,213,Shipped,2021-10-17,Office,Anthony,22,15.0,China,O-901,444886
7174,2060710000999920607,33,109,Not Delivered,2021-08-03,Healthcare,John,31,23.0,Kenya,HC-901,444111
7175,4637610000999946376,53,109,Not Shipped,2021-07-07,Fashion,Emma,25,12.0,China,F-101,443884
7176,1770310000999917703,77,232,Delivered,2021-11-13,Office,Sofia,20,23.0,Singapore,O-630,445113
7177,1154410000999911544,97,247,Not Delivered,2021-07-06,Home,Emma,35,23.0,Singapore,H-203,443883
7178,2117510000999921175,15,172,Shipped,2021-11-07,Office,Maria,23,21.0,USA,O-188,445007
7179,2502410000999925024,4,188,Not Shipped,2021-08-25,Healthcare,Anthony,24,20.0,China,HC-203,444333
7180,2295410000999922954,32,108,Shipped,2021-11-27,Healthcare,Pablo,27,11.0,Singapore,HC-630,445227
7181,1512610000999915126,10,149,Delivered,2021-09-24,Healthcare,Pablo,33,17.0,Germany,HC-203,444663
7182,3098410000999930984,55,133,Shipped,2021-12-05,Fashion,John,21,,China,F-555,445335
7183,1842010000999918420,99,218,Delivered,2021-09-14,Healthcare,Emma,25,24.0,Italy,HC-203,444553
7184,3229510000999932295,33,127,Shipped,2021-07-17,Office,Emma,34,13.0,UK,O-630,443994
7185,1056610000999910566,49,198,Shipped,2021-11-23,Entertainment,Jacob,26,20.0,Germany,ENT-188,445223
7186,1086510000999910865,26,228,Delivered,2021-11-16,Entertainment,Pablo,32,11.0,Singapore,ENT-101,445116
7187,2390610000999923906,73,219,Not Shipped,2021-09-10,Home,Pablo,34,19.0,Kenya,H-901,444449
7188,3302710000999933027,77,172,Not Shipped,2021-10-04,Fashion,Emma,35,12.0,Singapore,F-630,444773
7189,4659710000999946597,80,185,Shipped,2021-11-20,Home,Maria,26,20.0,Italy,H-101,445220
7190,2178110000999921781,54,189,Not Delivered,2021-07-16,Home,Anthony,24,25.0,China,H-901,443993
7191,1819310000999918193,45,105,Not Delivered,2021-08-25,Healthcare,Abdul,32,24.0,Kenya,HC-203,444333
7192,4837710000999948377,2,208,Not Shipped,2021-07-10,Fashion,Abdul,30,23.0,India,F-901,443887
7193,4959610000999949596,88,137,Not Delivered,2021-07-16,Healthcare,Abdul,35,,Germany,HC-630,443993
7194,4124910000999941249,81,106,Delivered,2021-11-07,Home,Sofia,32,19.0,China,H-203,445007
7195,4899710000999948997,6,100,Delivered,2021-08-27,Entertainment,Stella,20,18.0,India,ENT-630,444335
7196,3898710000999938987,79,154,Delivered,2021-08-26,Office,Anthony,28,22.0,Italy,O-630,444334
7197,4251810000999942518,49,142,Shipped,2021-09-21,Office,Maria,32,25.0,China,O-555,444660
7198,2929510000999929295,59,167,Delivered,2021-07-04,Healthcare,Anthony,25,13.0,India,HC-555,443881
7199,1802410000999918024,75,188,Not Delivered,2021-12-08,Home,Sofia,33,16.0,Italy,H-101,445338
7200,3011210000999930112,53,173,Shipped,2021-07-07,Healthcare,Jacob,29,22.0,China,HC-101,443884
7201,5029610000999950296,37,105,Shipped,2021-07-03,Entertainment,Kristen,22,21.0,Singapore,ENT-203,443880
7202,1828910000999918289,98,198,Not Delivered,2021-12-18,Healthcare,Pablo,34,20.0,Italy,HC-630,445448
7203,3593410000999935934,89,107,Shipped,2021-12-18,Fashion,Kristen,24,23.0,India,F-630,445448
7204,4290610000999942906,57,170,Delivered,2021-07-17,Office,Emma,22,23.0,India,O-901,443994
7205,2407910000999924079,72,205,Shipped,2021-07-29,Home,Anthony,33,14.0,Kenya,H-630,444006
7206,4206010000999942060,80,169,Not Shipped,2021-09-10,Healthcare,Abdul,32,15.0,USA,HC-555,444449
7207,3857110000999938571,27,107,Not Shipped,2021-07-03,Healthcare,Anthony,33,15.0,China,HC-555,443880
7208,4951510000999949515,1,228,Not Shipped,2021-08-08,Home,Maria,22,15.0,UK,H-203,444116
7209,4719410000999947194,67,102,Shipped,2021-11-01,Home,Sofia,31,17.0,Kenya,H-188,445001
7210,4407310000999944073,11,186,Not Shipped,2021-10-29,Entertainment,Maria,21,18.0,Kenya,ENT-630,444998
7211,3443510000999934435,41,106,Not Delivered,2021-09-18,Home,Abdul,27,14.0,Singapore,H-901,444557
7212,2406810000999924068,31,233,Not Delivered,2021-08-24,Home,Stella,31,24.0,Singapore,H-188,444332
7213,3712610000999937126,83,225,Not Delivered,2021-12-12,Healthcare,John,34,14.0,India,HC-901,445442
7214,4378910000999943789,51,161,Not Shipped,2021-11-07,Office,Kristen,31,22.0,USA,O-203,445007
7215,4653010000999946530,16,185,Not Delivered,2021-10-17,Entertainment,Stella,23,18.0,Germany,ENT-901,444886
7216,3389310000999933893,39,126,Delivered,2021-09-13,Entertainment,Emma,32,,USA,ENT-101,444552
7217,1010810000999910108,47,179,Shipped,2021-08-18,Home,Sofia,34,21.0,Singapore,H-630,444226
7218,3131310000999931313,91,186,Shipped,2021-07-29,Healthcare,Maria,34,14.0,Singapore,HC-901,444006
7219,3326510000999933265,5,130,Shipped,2021-12-22,Office,Abdul,30,14.0,India,O-101,445552
7220,1269310000999912693,55,179,Shipped,2021-12-12,Office,Abdul,33,25.0,Italy,O-203,445442
7221,2949010000999929490,99,219,Shipped,2021-12-24,Fashion,Jacob,35,14.0,China,F-101,445554
7222,5022410000999950224,30,115,Shipped,2021-09-06,Entertainment,Emma,21,10.0,USA,ENT-188,444445
7223,2260110000999922601,49,117,Delivered,2021-10-12,Healthcare,Sofia,28,,India,HC-901,444881
7224,2743710000999927437,71,167,Not Delivered,2021-10-11,Home,Jacob,34,13.0,Singapore,H-901,444880
7225,3148410000999931484,69,229,Not Shipped,2021-12-23,Healthcare,Anthony,22,16.0,Singapore,HC-203,445553
7226,3639710000999936397,85,170,Not Delivered,2021-08-03,Fashion,Anthony,30,16.0,Germany,F-188,444111
7227,3373810000999933738,32,217,Shipped,2021-12-21,Office,Pablo,27,12.0,Germany,O-901,445551
7228,2574410000999925744,13,176,Not Delivered,2021-10-23,Office,Anthony,22,15.0,Italy,O-630,444992
7229,1657910000999916579,30,227,Delivered,2021-07-12,Healthcare,Kristen,23,18.0,UK,HC-203,443889
