ID,Education,Marital,Income,Kid,PurNum_Web,PurNum_Deals,$Meat,$Fish,$Wines,Fruits
3887,Graduation,Single,27242,1,2,2,26,20,3,17
4278,PhD,Single,87188,0,10,1,724,49,910,111
8643,Graduation,Married,69930,0,4,1,827,219,252,98
1998,Graduation,Single,37697,1,2,1,21,11,34,6
10795,PhD,Married,37401,1,2,2,19,3,19,3
11110,Graduation,Single,3502,1,0,0,1,0,2,1
2408,Graduation,Married,58597,1,7,12,184,10,490,0
202,PhD,Other,82032,0,4,0,377,149,332,194
7998,Graduation,Married,28087,1,2,3,17,13,53,8
830,PhD,Single,74004,0,4,1,560,42,784,48
3536,Graduation,Married,19740,0,1,2,3,10,7,11
6050,Basic,Married,57036,0,6,4,219,19,1171,43
125,Basic,Married,53083,1,5,6,33,3,215,7
3463,PhD,Married,69283,0,7,4,134,0,674,62
2804,Master,Single,46098,1,3,4,27,0,57,0
3745,Basic,Married,23331,1,3,2,7,0,5,36
9771,Basic,Single,23331,1,5,6,101,24,104,20
451,Graduation,Single,9255,1,1,1,7,2,9,0
10530,PhD,Other,67786,0,3,1,441,80,431,82
1079,PhD,Married,71969,0,3,3,76,0,1000,0
8920,Master,Single,59235,1,11,3,469,80,448,40
6678,Graduation,Married,31928,1,3,2,24,4,33,4
3852,Master,Married,74881,1,9,4,270,36,505,72
528,Graduation,Married,65819,0,5,1,701,149,267,38
73,PhD,Single,51411,1,0,1,3,0,14,0
5589,Graduation,Divorced,51983,0,9,3,115,10,631,0
10212,Master,Married,42386,1,3,1,16,0,65,4
6365,Basic,Married,30390,0,2,1,12,25,10,12
5636,Graduation,Single,30983,0,4,1,50,12,51,4
591,Graduation,Other,66033,0,8,2,179,46,293,35
2217,Basic,Married,37284,1,0,1,2,2,11,1
2544,Master,Divorced,57530,0,1,1,27,6,50,1
7725,Basic,Married,76800,0,4,1,255,35,173,26
8091,Graduation,Married,63943,0,6,1,368,13,423,184
7321,Graduation,Married,76081,0,4,1,415,63,292,30
5462,Graduation,Married,67445,0,9,5,217,29,757,80
7791,Master,Married,37054,1,1,2,6,0,12,1
955,Master,Married,47175,1,4,7,44,6,167,2
4037,Graduation,Divorced,31859,1,1,1,3,8,3,1
6642,Graduation,Divorced,27215,2,2,4,22,8,30,5
2793,PhD,Divorced,70179,0,7,3,168,69,532,88
5424,Graduation,Married,39922,1,3,2,59,19,29,12
879,Master,Married,49681,0,7,6,26,0,411,0
9530,Graduation,Married,24645,1,1,1,4,4,5,3
4828,Graduation,Divorced,79865,0,5,1,278,185,71,99
10699,Graduation,Married,44322,1,3,2,40,3,46,0
1497,Graduation,Single,47958,0,6,2,88,15,268,11
7476,Master,Single,63972,0,5,4,254,0,928,63
4390,Graduation,Married,75315,0,5,2,171,142,459,15
10478,PhD,Married,55517,1,11,5,108,0,483,0
1081,PhD,Married,75283,1,6,11,180,12,733,9
4261,PhD,Single,82800,0,7,1,115,59,1006,22
9916,Graduation,Married,38998,1,2,3,14,0,34,1
5350,Master,Single,90638,0,3,1,915,94,1156,120
8135,Master,Married,27161,1,1,1,23,7,7,4
8685,Graduation,Married,42014,1,7,6,108,4,244,15
4967,PhD,Married,38201,0,5,4,23,0,233,0
2130,Graduation,Married,45203,2,3,1,67,10,35,3
9298,PhD,Married,81574,0,4,1,465,46,1252,0
8175,Graduation,Married,34935,0,2,1,66,3,34,4
6257,Master,Single,60482,0,7,1,134,37,255,43
3790,Graduation,Married,34633,2,1,1,5,0,8,1
9952,Master,Married,78093,0,4,1,639,13,368,32
3503,Graduation,Divorced,82460,0,5,1,573,52,255,47
5223,Master,Married,45903,0,2,2,10,2,33,8
4608,Graduation,Divorced,81361,0,3,1,424,27,163,23
1626,PhD,Divorced,35860,1,1,2,8,4,15,0
4764,Master,Married,40442,1,3,4,52,25,45,12
2471,Graduation,Married,61482,0,3,1,68,16,48,58
5892,Graduation,Married,34968,1,3,7,45,8,158,6
2612,Graduation,Married,75794,0,7,1,625,63,754,160
4971,PhD,Married,31497,0,3,2,28,13,108,1
5185,Graduation,Married,74268,0,4,1,315,97,199,66
10069,Basic,Married,13724,1,2,1,5,2,2,7
2262,Master,Married,45143,0,6,3,74,11,202,5
1131,PhD,Single,52569,0,2,1,3,0,85,0
1041,PhD,Single,48432,0,7,5,50,4,322,3
24,Master,Married,17144,1,3,5,19,0,18,2
3409,Graduation,Single,36108,1,7,3,129,3,141,8
7022,Graduation,Married,76445,1,2,1,309,140,739,107
7943,PhD,Married,36663,1,1,1,6,3,18,0
5272,Master,Married,53843,0,8,4,88,19,378,0
5453,Master,Married,90226,0,4,1,649,253,1083,108
2565,Master,Divorced,70638,0,4,1,215,16,1016,12
800,Graduation,Married,44512,1,1,2,6,0,23,1
11092,Graduation,Married,27116,1,2,2,21,2,12,1
5062,PhD,Married,54072,1,2,1,4,0,35,0
8969,Graduation,Married,71855,0,5,4,422,0,548,31
4656,Basic,Single,51250,1,10,5,230,34,342,32
4480,Master,Married,60432,0,7,5,15,4,365,3
9971,PhD,Married,65526,0,4,1,69,12,397,19
6729,Graduation,Single,68655,0,4,1,832,75,456,19
1773,Basic,Married,12393,0,2,1,15,11,5,6
9242,Graduation,Single,64509,0,6,1,575,24,836,185
1764,Graduation,Single,33955,1,5,4,128,23,100,2
6215,Graduation,Married,31353,1,1,2,10,3,10,0
10099,Graduation,Married,55434,1,5,3,215,169,238,115
5423,Graduation,Married,28359,1,1,1,5,2,6,0
940,Graduation,Single,57100,1,3,2,99,15,158,11
3011,Graduation,Married,69139,0,4,1,75,33,86,12
3298,Master,Married,52973,0,9,7,76,12,856,0
8286,PhD,Married,51717,0,3,1,17,0,98,1
9668,Graduation,Married,18793,1,2,3,20,0,4,16
5120,Basic,Married,66664,0,5,1,447,220,398,96
6097,Graduation,Single,50664,1,8,9,104,6,313,8
7019,Graduation,Married,54414,1,3,4,16,24,109,18
7408,PhD,Married,54549,0,5,2,6,0,216,2
8041,PhD,Other,47111,0,3,6,153,120,595,71
252,PhD,Divorced,41003,0,6,1,142,71,123,133
9986,Graduation,Married,19444,1,4,3,23,3,16,0
3276,Basic,Married,36301,1,3,1,35,3,11,12
3859,PhD,Married,73059,0,9,1,420,0,410,112
3570,PhD,Married,42731,1,4,3,51,6,159,2
3783,PhD,Married,52854,1,2,2,10,0,105,0
10207,Graduation,Married,22775,1,1,1,8,0,5,1
10906,PhD,Married,46681,0,4,2,69,15,269,15
3427,PhD,Married,59821,0,11,6,70,0,629,0
5209,Graduation,Divorced,50002,0,8,2,71,21,443,5
10711,Graduation,Married,69755,0,3,1,373,111,217,77
10785,Graduation,Married,44078,1,2,2,10,2,24,1
2814,Master,Married,30560,1,1,1,5,4,9,1
6866,Master,Married,35924,1,1,1,14,2,8,0
1665,PhD,Divorced,64140,0,2,5,61,0,1459,0
6575,Graduation,Married,56386,1,9,8,214,13,230,48
3829,Basic,Married,24594,1,1,1,6,10,1,3
3091,Basic,Married,75774,1,7,1,134,258,340,21
10141,Master,Divorced,39228,0,0,1,6,0,7,1
5177,Master,Married,58494,0,6,2,68,4,298,7
7005,Graduation,Single,58684,0,5,1,179,28,479,35
6409,Graduation,Divorced,57136,0,7,1,599,34,267,140
7485,PhD,Other,56551,1,2,3,32,17,67,4
8079,Graduation,Married,22448,1,2,3,8,23,3,1
8395,Graduation,Single,82014,0,3,1,265,35,980,37
10352,Graduation,Other,34213,1,3,3,28,6,50,4
4931,Graduation,Married,157146,0,0,0,1725,2,1,0
13,PhD,Other,25358,0,1,2,5,0,19,0
1834,Master,Single,35544,1,2,1,23,4,30,5
2285,Master,Married,36634,0,5,3,76,4,213,9
2295,PhD,Married,62670,0,5,1,92,80,539,30
1378,Basic,Married,50334,0,7,6,160,84,284,16
2781,Graduation,Single,72066,0,4,1,536,134,1003,34
1165,PhD,Single,50729,1,6,9,143,45,239,13
1404,Graduation,Married,34916,2,5,4,82,33,51,23
6457,Graduation,Divorced,64892,0,6,2,230,32,527,24
2639,Graduation,Single,43602,1,3,3,12,10,19,5
8299,PhD,Single,33996,0,1,1,15,8,40,2
6437,Basic,Single,41473,1,2,1,20,15,21,8
6912,PhD,Married,63246,0,6,1,91,29,593,30
7327,PhD,Married,36732,1,1,3,3,10,21,5
5299,PhD,Married,69084,1,7,2,199,39,1181,107
4127,PhD,Married,77766,0,11,2,265,115,1004,59
8143,PhD,Single,37929,0,4,2,46,3,202,2
1964,Graduation,Married,86610,0,5,1,768,33,446,107
3690,Master,Married,80141,0,7,1,673,52,1184,102
3433,Basic,Married,72635,0,6,1,323,104,390,22
3389,Graduation,Married,69016,0,8,4,363,123,726,53
4712,Basic,Married,20193,0,1,1,22,24,8,8
1170,Graduation,Married,27573,1,5,4,110,39,50,15
6347,Basic,Single,15862,1,1,1,4,11,1,1
4065,PhD,Married,49544,1,5,2,73,0,308,0
8230,Graduation,Married,33228,1,2,1,31,7,22,2
1215,Graduation,Married,70440,0,5,1,499,76,690,117
5939,Graduation,Married,38232,1,3,4,28,7,43,5
2156,PhD,Married,22554,1,2,4,10,0,27,0
7788,PhD,Married,23536,1,0,1,3,0,6,0
10323,Graduation,Married,49413,0,4,2,41,3,205,7
7947,Graduation,Married,42231,1,1,1,8,0,24,0
1891,Master,Divorced,78789,0,4,1,850,21,667,50
2570,Graduation,Married,56534,0,10,4,61,10,691,7
9256,Graduation,Single,58350,0,8,4,206,116,493,26
295,Graduation,Single,81217,0,3,1,324,146,493,70
7397,Graduation,Single,49090,0,7,3,82,7,494,5
6349,Master,Divorced,61787,0,8,1,414,78,621,73
10790,PhD,Married,18169,1,1,1,5,0,9,0
10398,Basic,Single,24336,1,1,1,2,8,1,6
2431,Graduation,Married,18222,0,2,1,19,12,12,4
550,Graduation,Divorced,62335,0,3,2,217,85,243,131
1890,Basic,Married,42033,1,1,1,4,2,11,1
10742,PhD,Married,86580,0,4,0,127,26,532,21
10356,PhD,Divorced,41437,1,1,1,2,0,29,0
4676,Master,Other,73705,0,9,2,520,258,612,91
8852,Graduation,Married,61064,0,8,5,342,0,387,126
3565,Master,Married,38452,1,3,3,14,0,56,0
5294,Graduation,Single,18358,1,3,3,19,16,6,8
1958,PhD,Married,55012,0,8,6,65,0,582,0
7349,Basic,Married,9722,1,3,4,16,6,6,17
8799,PhD,Married,38175,1,3,3,69,2,70,6
1351,Master,Married,58656,0,7,4,194,16,962,12
1045,Graduation,Married,52117,0,5,2,107,30,112,10
7732,Graduation,Married,64813,1,7,1,124,179,293,0
8070,PhD,Married,54222,0,3,1,31,3,199,12
477,Graduation,Married,83512,0,4,1,835,80,1060,61
7832,Master,Married,77520,0,8,1,396,0,940,44
2202,Graduation,Married,41154,0,1,1,11,2,44,2
7396,Graduation,Married,80398,0,5,1,936,207,342,51
4055,Basic,Single,18746,1,3,2,11,12,2,10
10340,Graduation,Married,35196,1,6,6,141,43,75,12
10091,Graduation,Single,60230,0,6,2,367,39,520,20
7629,Graduation,Married,22108,1,2,2,9,6,5,3
10640,Graduation,Married,44392,1,4,5,71,7,87,5
3498,PhD,Married,55424,0,7,4,184,10,462,61
6742,Graduation,Married,17688,1,1,1,1,3,2,2
1172,PhD,Married,92491,0,7,1,935,29,979,44
569,Graduation,Single,90273,0,5,1,853,120,704,129
4686,PhD,Other,82571,0,6,0,558,62,861,31
1381,PhD,Single,38513,1,6,5,115,16,172,3
2634,Master,Single,16653,1,2,3,31,15,5,7
10905,Graduation,Married,42586,1,4,5,56,0,194,2
1744,Basic,Single,23529,0,1,1,13,3,9,7
1000,Master,Married,74881,1,9,4,270,36,505,72
3828,Graduation,Married,71107,0,7,2,217,198,533,10
8605,PhD,Married,46910,1,2,2,14,0,48,0
10304,Graduation,Married,18690,0,1,1,7,23,6,1
4351,Graduation,Divorced,37244,1,1,1,10,0,18,2
10129,Graduation,Married,82427,0,3,1,509,104,482,147
2499,Basic,Single,75342,0,5,1,97,21,204,97
10092,Graduation,Divorced,70044,0,7,4,250,153,1073,0
7500,Graduation,Single,79146,1,8,2,223,21,245,16
5796,Graduation,Married,77437,0,4,1,442,29,560,21
10556,Graduation,Married,54984,0,6,4,131,32,173,13
1064,PhD,Married,42403,1,1,1,11,0,22,1
48,Graduation,Married,55761,0,4,2,12,0,136,1
7610,Graduation,Married,37292,1,6,5,86,10,275,0
263,PhD,Single,45576,0,3,1,29,2,56,19
10814,Graduation,Married,70321,0,6,1,751,82,303,23
9710,PhD,Divorced,58086,0,11,2,62,0,708,7
9292,Graduation,Married,81795,0,4,1,693,27,324,132
10250,Basic,Married,28389,0,1,1,3,7,1,5
7881,Master,Married,66835,0,6,1,195,34,620,26
5847,Graduation,Divorced,69901,0,7,3,206,102,312,21
737,PhD,Married,80360,0,4,2,454,112,1493,86
3571,PhD,Married,63342,0,8,3,118,13,918,21
7807,Graduation,Married,44989,0,5,5,106,49,98,0
3878,Basic,Single,31859,1,1,1,7,15,3,4
5092,PhD,Other,51569,0,7,4,47,6,380,0
2154,Graduation,Other,30372,1,2,3,12,7,15,0
5394,Basic,Single,16014,1,1,4,4,7,3,9
3798,Graduation,Married,41120,1,2,3,23,0,24,2
3524,Master,Single,39763,1,5,2,60,4,80,1
5247,PhD,Married,38725,1,1,2,6,2,31,0
5883,Graduation,Married,77981,1,7,3,204,16,138,120
2118,Basic,Married,62905,0,7,3,96,119,166,75
8812,Basic,Divorced,13533,1,2,2,8,8,12,3
6616,Graduation,Married,59481,0,3,2,85,71,178,3
2797,Graduation,Married,72117,0,9,1,171,65,707,20
4328,Basic,Married,21955,1,2,2,7,17,5,1
9167,Graduation,Married,67131,0,9,3,250,93,465,71
10560,PhD,Single,36802,1,1,1,2,0,16,1
2631,Graduation,Married,71853,0,2,1,413,141,358,108
8312,Basic,Married,28249,0,2,1,7,2,1,9
5534,Master,Married,47808,0,3,2,26,2,123,1
5093,PhD,Divorced,25509,1,3,3,30,10,40,3
7592,PhD,Married,51012,0,4,1,63,2,102,9
8895,Graduation,Single,70596,0,3,1,534,17,347,44
8584,PhD,Married,85431,0,2,1,462,168,376,53
2694,Graduation,Married,42664,0,1,1,3,0,21,0
8910,Graduation,Married,42586,1,4,5,56,0,194,2
7433,Graduation,Single,29760,1,3,4,68,7,64,4
164,PhD,Married,28973,0,5,2,46,3,206,0
10477,PhD,Married,39435,1,3,1,18,0,71,0
2681,Basic,Married,65370,0,2,1,112,138,71,22
5150,Basic,Single,20194,1,2,2,7,11,0,4
5283,PhD,Single,42473,1,2,3,21,0,93,1
9645,Graduation,Married,64590,0,9,1,168,36,920,138
10678,Graduation,Married,71232,0,11,2,170,34,653,17
7261,Graduation,Married,34600,1,5,5,60,8,199,33
9648,Graduation,Single,46904,1,5,4,56,0,153,4
2870,Graduation,Married,49094,0,6,5,38,11,376,0
8008,Graduation,Married,36075,1,2,1,30,12,46,0
1513,Basic,Married,60839,1,2,13,128,223,600,21
6173,Graduation,Married,77298,0,6,1,292,23,425,115
1419,Graduation,Married,34026,1,2,3,15,12,18,6
9150,PhD,Single,48918,1,1,2,9,0,52,0
7960,Basic,Married,82122,0,3,1,350,151,734,22
1250,Graduation,Single,37697,1,2,1,21,11,34,6
9905,Graduation,Married,34074,1,3,5,41,10,135,1
10691,Master,Married,28520,1,1,1,10,0,11,0
7002,Graduation,Single,62535,0,3,1,90,0,163,48
2952,Master,Single,36273,1,3,2,30,3,29,3
8439,Graduation,Married,63404,0,6,2,70,11,734,26
762,Basic,Married,75774,1,7,1,134,258,340,21
2831,Graduation,Married,78416,0,7,2,279,188,453,38
6977,Graduation,Married,75702,0,10,1,629,145,1073,0
6289,Master,Married,59385,1,3,2,10,0,135,0
4168,Graduation,Single,37070,1,5,9,137,4,231,7
8397,Graduation,Married,44689,1,1,2,5,0,18,0
9284,Graduation,Married,53977,0,5,5,165,0,620,16
6237,PhD,Single,7144,0,23,0,33,5,81,4
3130,Graduation,Single,18701,1,2,4,2,10,12,4
1619,Graduation,Married,90369,0,4,1,981,224,292,51
1990,PhD,Single,63159,0,3,1,586,89,965,34
5513,Graduation,Married,37758,1,1,2,10,0,27,2
269,PhD,Single,46757,0,4,6,163,0,777,30
8093,Master,Married,79734,0,4,1,232,23,572,8
10513,Graduation,Married,63207,0,2,1,565,91,438,169
10177,Graduation,Divorced,72071,0,5,3,300,150,531,69
2549,PhD,Married,21840,1,1,1,9,0,17,0
5782,Basic,Married,58582,0,9,2,106,101,402,35
10057,Graduation,Single,72282,0,5,1,419,90,503,27
10307,Graduation,Married,50387,0,6,3,87,12,369,9
8566,PhD,Married,32583,1,1,1,3,0,5,0
2415,Graduation,Married,62568,0,5,3,398,80,362,17
5684,Master,Divorced,44635,1,2,2,9,0,56,0
8334,Master,Single,33316,1,2,3,31,4,79,1
9166,Graduation,Married,63967,0,4,3,141,73,387,84
1440,Basic,Married,52513,0,9,2,241,104,367,17
78,Graduation,Married,25293,1,1,1,11,0,15,0
5441,PhD,Other,54111,0,5,2,54,8,267,6
5302,Graduation,Married,78394,0,4,1,697,216,298,27
4687,Master,Married,80739,0,3,1,736,39,674,92
1087,Master,Married,22669,1,4,3,36,37,16,14
6859,Graduation,Single,29236,1,4,2,24,16,37,4
9860,Graduation,Married,44911,0,4,3,22,2,159,0
7129,PhD,Married,54693,0,6,8,142,23,686,17
5866,Graduation,Married,48186,1,4,3,66,12,97,3
10521,Graduation,Married,54809,1,2,4,57,13,63,6
7393,Graduation,Married,41580,1,2,3,24,4,56,5
7849,PhD,Married,80336,0,2,1,456,160,209,19
332,Graduation,Married,47743,0,4,3,43,0,198,2
9847,Basic,Married,62972,0,7,2,47,20,313,15
531,PhD,Divorced,57333,0,8,11,397,76,941,14
9576,PhD,Married,32313,1,4,3,56,2,86,4
6906,Master,Other,84953,0,3,1,602,63,167,48
7419,Master,Divorced,27071,1,2,2,19,0,8,3
3170,Master,Married,68148,0,4,1,408,37,389,66
8527,Master,Married,65735,1,6,5,119,4,239,7
7872,PhD,Married,86836,0,6,1,273,0,179,21
9931,PhD,Married,4023,1,0,15,1,1,5,0
10595,Graduation,Married,30093,0,2,1,28,13,2,6
4609,PhD,Married,57705,0,8,3,53,6,383,0
5010,Graduation,Single,25008,1,1,2,8,6,2,8
4427,Basic,Single,83257,0,5,1,590,38,536,27
11148,Graduation,Married,22280,1,1,1,4,3,2,1
1168,PhD,Married,72159,0,4,1,899,34,322,53
9595,Graduation,Married,64260,0,4,1,816,20,539,169
10163,PhD,Single,82733,0,8,1,420,65,712,50
2886,Master,Divorced,74290,0,10,4,72,0,1121,0
6710,Master,Single,58217,2,2,1,13,3,68,1
5316,Master,Married,21024,0,2,1,18,6,36,4
9029,PhD,Married,70116,0,2,1,603,95,707,44
521,Graduation,Married,54006,1,8,2,203,6,174,77
1459,PhD,Married,69063,0,5,1,124,69,666,35
10241,Basic,Divorced,11448,0,1,1,0,6,0,0
1630,Graduation,Single,61825,0,4,1,100,55,162,50
3254,Graduation,Married,70886,1,5,1,239,103,407,70
9064,Graduation,Married,69109,0,6,1,459,124,823,25
3678,Graduation,Other,60208,1,8,11,71,15,488,23
4227,Master,Married,32889,1,2,3,13,4,28,0
9467,Graduation,Single,34738,1,1,1,10,3,3,2
8486,Master,Married,30538,1,9,4,52,8,284,0
2186,Basic,Married,82326,0,5,1,754,159,938,142
3286,PhD,Divorced,26642,1,2,2,15,2,13,2
8602,Graduation,Divorced,69932,0,7,2,153,150,412,172
3722,Graduation,Single,44503,1,2,2,8,0,31,1
6715,PhD,Single,60200,0,6,6,132,0,502,19
4796,Graduation,Divorced,49638,0,1,1,3,3,18,10
9612,Basic,Single,23830,0,1,1,6,4,1,8
3766,Master,Other,33051,0,9,3,243,108,100,71
1399,Graduation,Married,72905,0,3,1,445,181,407,114
1570,PhD,Married,69702,0,7,2,240,50,664,9
3426,Graduation,Divorced,70300,1,5,3,338,60,1045,61
3074,PhD,Married,70643,0,5,1,304,23,1218,107
8341,PhD,Married,30396,1,1,2,6,0,15,0
5180,PhD,Divorced,50616,0,4,2,16,0,128,0
6461,Master,Single,62772,0,5,1,157,43,581,49
7679,PhD,Single,30298,0,1,1,12,6,6,3
10702,Graduation,Single,52413,1,7,2,133,56,185,8
7505,PhD,Married,44155,1,1,1,9,0,22,1
5113,PhD,Divorced,86979,0,5,1,835,65,584,100
10858,Graduation,Married,76532,1,9,4,177,90,355,30
2961,Graduation,Married,42081,1,6,2,110,54,175,10
2747,PhD,Married,67546,0,4,1,768,150,864,134
3010,Master,Married,88420,0,4,1,612,99,957,153
5790,Graduation,Married,31158,1,2,2,16,20,25,6
6892,Graduation,Divorced,61671,0,10,8,56,0,641,7
1743,Graduation,Single,69719,0,2,1,208,177,273,86
3578,Graduation,Divorced,49160,0,3,2,43,25,122,21
8462,Basic,Married,24882,1,1,1,10,29,1,4
5558,PhD,Single,90933,0,4,1,430,62,1020,31
4619,PhD,Single,113734,0,27,0,3,1,6,2
8780,PhD,Married,59292,0,3,2,68,19,378,14
10789,PhD,Married,45759,1,2,2,18,3,42,1
10779,Graduation,Single,22148,0,1,1,14,0,15,5
5896,Master,Married,73395,0,4,1,80,20,272,7
2337,Graduation,Divorced,29819,1,3,3,24,2,9,1
10951,Graduation,Married,45688,0,3,2,18,0,279,0
544,Graduation,Married,62820,0,3,1,265,138,398,61
17,PhD,Married,60491,0,6,4,237,12,637,47
10680,Graduation,Married,33235,1,3,1,16,2,45,0
3265,Graduation,Married,35701,0,1,1,9,7,21,1
5623,Master,Married,31535,1,1,1,13,0,15,4
5832,Basic,Married,92556,0,3,0,352,184,493,183
5544,Graduation,Single,67384,0,7,2,175,158,957,40
6417,Master,Married,80573,0,4,1,430,60,829,138
5831,Graduation,Married,77870,0,5,3,500,65,1017,50
7101,PhD,Other,52278,0,10,6,71,0,953,0
10176,Graduation,Single,57107,0,4,7,120,0,159,0
2326,Graduation,Married,18929,0,1,1,8,23,32,0
4385,PhD,Single,36038,1,3,2,15,0,23,0
2929,Graduation,Single,20180,0,2,1,24,15,18,42
10686,PhD,Married,34230,1,1,1,4,0,15,0
2546,Basic,Single,31878,0,1,1,5,10,23,4
3283,Basic,Married,70932,0,6,2,100,46,200,193
3138,Graduation,Single,91249,0,7,0,119,71,1324,27
4994,Master,Single,77598,0,7,1,281,129,1193,33
7966,Graduation,Single,80982,1,11,3,401,104,505,137
3112,Master,Married,22701,1,1,1,9,0,2,4
10872,PhD,Married,55212,0,4,3,45,0,1103,0
2181,Graduation,Married,70617,0,3,1,753,40,353,61
1867,Graduation,Single,64849,0,9,1,350,94,652,48
1518,Master,Married,62694,1,9,5,157,25,379,6
5734,PhD,Married,61917,1,2,1,36,2,46,4
2878,PhD,Married,67472,0,4,2,127,8,162,31
1458,Master,Married,21059,1,3,3,19,3,8,3
7007,Master,Married,29543,2,3,2,18,3,17,3
6200,Graduation,Married,75903,0,6,2,185,130,340,108
1403,Basic,Married,34984,1,1,2,15,3,8,4
4827,PhD,Single,54998,0,4,5,202,39,154,22
6250,PhD,Other,54356,0,11,3,30,20,710,15
9291,Master,Married,34242,0,0,1,4,0,8,2
2478,Graduation,Married,25410,1,1,1,4,13,2,2
1139,PhD,Married,73356,0,5,1,322,0,1050,14
5138,Graduation,Married,28320,0,1,1,14,3,19,1
5393,Graduation,Single,23763,1,1,1,6,6,22,0
10413,Graduation,Married,72570,0,4,1,216,151,274,83
5015,Master,Married,34529,1,2,2,38,3,68,6
10868,Graduation,Other,70792,0,3,2,654,104,344,45
10676,Graduation,Married,63211,0,3,2,459,205,145,193
2495,Master,Married,83891,0,4,1,350,111,217,38
7842,Graduation,Single,36065,1,3,3,34,10,18,7
9955,Graduation,Married,39898,0,3,2,26,12,69,8
6663,PhD,Single,51141,0,3,1,7,0,144,0
2162,Graduation,Married,56939,0,3,2,103,90,256,34
3434,Graduation,Single,80872,0,4,1,567,94,483,72
7919,PhD,Married,72335,0,10,1,653,28,1285,105
5626,PhD,Single,61798,0,4,1,89,11,338,4
6428,PhD,Other,76842,0,1,1,345,84,605,10
8514,Graduation,Married,29478,1,1,1,7,3,8,0
10448,Graduation,Single,46998,0,5,5,86,45,172,41
2109,Graduation,Single,96843,0,6,1,951,40,448,71
7530,PhD,Other,56551,1,2,3,32,17,67,4
8925,Master,Married,70053,0,8,3,98,81,512,53
3009,PhD,Other,71670,0,5,1,128,0,1462,16
6355,Graduation,Married,44359,1,2,3,14,7,20,0
3517,Graduation,Single,40887,1,3,3,44,10,50,4
1158,Graduation,Divorced,48877,0,3,1,15,2,102,1
6203,Graduation,Married,74485,0,6,1,815,173,499,149
7165,Graduation,Married,64474,0,8,2,172,56,381,35
3595,Graduation,Married,77226,0,6,2,239,128,631,43
8537,Graduation,Other,72643,0,3,1,553,123,526,80
4331,Master,Married,85738,0,3,1,376,17,913,26
6281,Graduation,Divorced,55686,0,6,2,199,37,673,0
4338,Graduation,Single,39062,1,1,1,9,0,23,0
2452,Graduation,Married,34600,1,5,5,60,8,199,33
9507,Graduation,Married,40794,0,6,2,73,4,261,23
8360,Basic,Married,54690,1,3,3,37,7,111,16
10311,Graduation,Married,4428,0,25,0,12,2,16,4
5117,Basic,Married,32632,0,4,2,137,153,63,151
4867,PhD,Single,38236,1,3,4,18,2,58,0
9289,Graduation,Married,36781,1,2,1,17,0,29,1
10913,Master,Single,31385,1,1,1,12,0,3,2
3032,Graduation,Married,24570,1,4,3,62,11,28,34
8524,PhD,Divorced,25509,1,3,3,30,10,40,3
3334,Graduation,Married,94642,0,5,0,797,106,879,143
4470,Master,Married,58646,0,2,1,44,6,62,1
1406,Graduation,Single,53201,1,6,8,81,20,280,7
8619,Graduation,Married,21994,0,0,1,6,3,9,0
10821,Graduation,Married,57113,1,4,6,33,0,182,4
4552,Graduation,Married,51373,0,3,1,101,64,83,2
898,Graduation,Married,23477,1,3,3,54,3,38,15
9797,Graduation,Married,58116,0,3,2,130,4,228,19
10949,PhD,Divorced,72968,0,5,1,592,145,1092,37
8212,Master,Married,39791,0,3,2,27,13,85,15
6248,Master,Single,91712,0,9,0,746,94,1276,24
10164,Graduation,Single,94472,0,5,1,417,108,1017,33
4547,Graduation,Married,13672,1,1,2,9,2,6,2
6815,Basic,Married,96547,0,7,0,125,52,448,21
4122,Graduation,Married,79205,0,6,1,117,179,504,23
10841,PhD,Married,56559,0,4,3,133,41,226,22
5370,PhD,Married,32644,1,7,4,141,0,239,3
176,Basic,Single,67506,0,4,1,67,33,90,38
4860,Graduation,Single,24206,1,1,1,8,3,7,2
10757,PhD,Divorced,28420,1,1,1,5,2,4,2
4023,Graduation,Married,22979,1,3,3,19,20,16,17
6679,Graduation,Single,33279,0,0,1,3,0,10,3
9923,Master,Single,46423,1,2,3,16,0,68,0
7181,Graduation,Married,30368,0,2,2,13,2,35,0
3599,Graduation,Married,63684,0,8,3,428,208,575,80
405,Graduation,Divorced,41638,0,5,4,31,4,315,0
6870,PhD,Divorced,68805,0,3,1,49,17,182,2
832,PhD,Married,65814,0,8,3,113,10,561,14
2002,Graduation,Divorced,71964,0,5,1,932,180,587,51
3657,Graduation,Single,39146,1,4,3,33,13,94,1
500,Graduation,Married,96876,0,7,1,735,40,908,43
1951,Basic,Married,34445,0,11,6,122,208,228,122
3262,Graduation,Single,68281,0,2,1,417,42,995,112
4102,Basic,Married,37284,1,0,1,2,2,11,1
7042,Graduation,Married,36790,0,2,1,14,15,3,3
10598,Graduation,Married,27943,1,2,3,16,4,12,1
255,Graduation,Divorced,22263,1,1,2,2,0,17,0
2375,Graduation,Married,30261,1,0,1,5,0,8,0
9829,Graduation,Married,28587,1,2,3,17,12,22,4
6214,Master,Married,43815,1,2,1,29,4,14,10
4954,Graduation,Married,48195,1,4,6,68,52,106,27
7861,Master,Married,77027,0,8,2,242,45,820,57
4837,PhD,Married,71322,0,8,2,226,69,753,43
